time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2015-09-14,0.014133333,14.37,0,511.83,51.99556541,0.338709677,0.0737064,47.87676936,143.6303081,19.15070774,7.480714286,0.024539877,0.147152496,0.0737064,14.99215348
2015-09-15,0.014133333,14.39285714,0,511.83,50.82356668,0.331797235,0.070697976,47.80679966,143.420399,19.12271986,7.43244898,0.03251995,0.221981576,0.070697976,15.7366769
2015-09-16,0.014133333,14.41571429,0,511.83,49.65156794,0.324884793,0.067689551,47.73682995,143.2104899,19.09473198,7.384183673,0.040500023,0.296810657,0.067689551,16.48120032
2015-09-17,0.014133333,14.43857143,0,511.83,48.47956921,0.31797235,0.064681127,47.66686025,143.0005807,19.0667441,7.335918367,0.048480096,0.371639737,0.064681127,17.22572374
2015-09-18,0.014133333,14.46142857,0,511.83,47.30757048,0.311059908,0.061672702,47.59689055,142.7906716,19.03875622,7.287653061,0.056460169,0.446468817,0.061672702,17.97024716
2015-09-19,0.014133333,14.48428571,0,511.83,46.13557175,0.304147465,0.058664278,47.52692084,142.5807625,19.01076834,7.239387755,0.064440242,0.521297898,0.058664278,18.71477059
2015-09-20,0.014133333,14.50714286,0,511.83,44.96357301,0.297235023,0.055655853,47.45695114,142.3708534,18.98278046,7.191122449,0.072420315,0.596126978,0.055655853,19.45929401
2015-09-21,0.014133333,14.53,0,511.83,43.79157428,0.290322581,0.052647429,47.38698144,142.1609443,18.95479257,7.142857143,0.080400387,0.670956059,0.052647429,20.20381743
2015-09-22,0.014133333,14.55428571,0,511.83,46.95913842,0.31797235,0.054151641,47.31701173,141.9510352,18.92680469,7.265306122,0.074403801,0.615482567,0.054151641,18.11064433
2015-09-23,0.014133333,14.57857143,0,511.83,50.12670257,0.34562212,0.055655853,47.24704203,141.7411261,18.89881681,7.387755102,0.068407214,0.560009076,0.055655853,16.01747123
2015-09-24,0.014133333,14.60285714,0,511.83,53.29426671,0.373271889,0.057160065,47.17707233,141.531217,18.87082893,7.510204082,0.062410628,0.504535585,0.057160065,13.92429814
2015-09-25,0.014133333,14.62714286,0,511.83,56.46183085,0.400921659,0.058664278,47.10710262,141.3213079,18.84284105,7.632653061,0.056414041,0.449062094,0.058664278,11.83112504
2015-09-26,0.014133333,14.65142857,0,511.83,59.629395,0.428571429,0.06016849,47.03713292,141.1113988,18.81485317,7.755102041,0.050417455,0.393588602,0.06016849,9.737951944
2015-09-27,0.014133333,14.67571429,0,511.83,62.79695914,0.456221198,0.061672702,46.96716322,140.9014897,18.78686529,7.87755102,0.044420868,0.338115111,0.061672702,7.644778847
2015-09-28,0.014133333,14.7,0,511.83,65.96452328,0.483870968,0.063176914,46.89719352,140.6915805,18.75887741,8,0.038424282,0.28264162,0.063176914,5.551605751
2015-09-29,0.014133333,13.75475,0,511.83,56.802344,0.433179724,0.064681127,46.82722381,140.4816714,18.73088952,7.092857143,0.039900364,0.294422153,0.064681127,6.600190565
2015-09-30,0.014133333,12.8095,0,511.83,47.64016471,0.382488479,0.066185339,46.75725411,140.2717623,18.70290164,6.185714286,0.041376447,0.306202686,0.066185339,7.648775379
2015-10-01,0.014133333,11.86425,0,511.83,38.47798543,0.331797235,0.067689551,46.68728441,140.0618532,18.67491376,5.278571429,0.04285253,0.31798322,0.067689551,8.697360193
2015-10-02,0.014133333,10.919,0,511.83,29.31580615,0.281105991,0.069193763,46.6173147,139.8519441,18.64692588,4.371428571,0.044328613,0.329763753,0.069193763,9.745945007
2015-10-03,0.014133333,12.69266667,0,511.83,20.15362686,0.230414747,0.070697976,46.547345,139.642035,18.618938,3.464285714,0.045804696,0.341544287,0.070697976,10.79452982
2015-10-04,0.014133333,14.46633333,0,511.83,10.99144758,0.179723502,0.072202188,46.4773753,139.4321259,18.59095012,2.557142857,0.047280779,0.35332482,0.072202188,11.84311464
2015-10-05,0.014133333,16.24,0,511.83,1.829268293,0.129032258,0.0737064,46.40740559,139.2222168,18.56296224,1.65,0.048756861,0.365105353,0.0737064,12.89169945
2015-10-06,0.014133333,16.10142857,0,511.83,1.734241368,0.122119816,0.072954294,46.33743589,139.0123077,18.53497436,1.638265306,0.048918308,0.367310478,0.072954294,12.88802657
