time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2015-09-08,0.012246968,24.78285714,0,0.601837187,8.133640553,0.081227461,67.57761389,202.7328417,27.03104556,3.590816327,0.049208912,0.361652745,0.081227461,23.5818692,243.7021614
2015-09-09,0.014754128,24.45571429,0,0.649350649,8.122119816,0.08348378,68.02367075,204.0710123,27.2094683,3.531632653,0.045334194,0.32452397,0.08348378,23.01322341,245.1932562
2015-09-10,0.015300848,24.12857143,0,0.696864111,8.110599078,0.085740098,68.46972761,205.4091828,27.38789104,3.47244898,0.041459477,0.287395194,0.085740098,22.44457763,246.7002903
2015-09-11,0.012803718,23.80142857,0,0.744377574,8.099078341,0.087996416,68.91578447,206.7473534,27.56631379,3.413265306,0.037584759,0.250266419,0.087996416,21.87593184,248.2235475
2015-09-12,0.012816298,23.47428571,0,0.791891036,8.087557604,0.090252735,69.36184132,208.085524,27.74473653,3.354081633,0.033710042,0.213137643,0.090252735,21.30728605,249.7633167
2015-09-13,0.012806268,23.14714286,0,0.839404498,8.076036866,0.092509053,69.80789818,209.4236945,27.92315927,3.294897959,0.029835325,0.176008867,0.092509053,20.73864027,251.3198916
2015-09-14,0.012246968,22.82,0,0.88691796,8.064516129,0.094765371,70.25395504,210.7618651,28.10158201,3.235714286,0.025960607,0.138880092,0.094765371,20.16999448,252.8935716
2015-09-15,0.012246968,22.8935,0,1.045296167,7.626728111,0.094765371,70.33267095,210.9980129,28.13306838,3.949744898,0.042760275,0.290077103,0.094765371,26.8756798,252.5385036
2015-09-16,0.012246968,22.967,0,1.203674374,7.188940092,0.094765371,70.41138687,211.2341606,28.16455475,4.66377551,0.059559943,0.441274114,0.094765371,33.58136513,252.1843109
2015-09-17,0.012246968,23.0405,0,1.362052582,6.751152074,0.094765371,70.49010279,211.4703084,28.19604111,5.377806122,0.076359611,0.592471125,0.094765371,40.28705045,251.83099
2015-09-18,0.012246968,23.114,0,1.520430789,6.313364055,0.094765371,70.5688187,211.7064561,28.22752748,6.091836735,0.093159279,0.743668136,0.094765371,46.99273577,251.4785375
2015-09-19,0.012246968,22.62266667,0,1.678808996,5.875576037,0.094765371,70.64753462,211.9426039,28.25901385,6.805867347,0.109958946,0.894865147,0.094765371,53.69842109,253.8512173
2015-09-20,0.012357978,22.13133333,0,1.837187203,5.437788018,0.094765371,70.72625053,212.1787516,28.29050021,7.519897959,0.126758614,1.046062157,0.094765371,60.40410641,256.2635887
2015-09-21,0.027390738,21.64,0,1.99556541,5,0.094765371,70.80496645,212.4148993,28.32198658,8.233928571,0.143558282,1.197259168,0.094765371,67.10979173,258.7167177
2015-09-22,0.028467178,21.3,0,1.77383592,4.400921659,0.084837571,70.88368237,212.6510471,28.35347295,7.436479592,0.125928318,1.048517289,0.084837571,60.75355875,260.4387041
2015-09-23,0.013508368,20.96,0,1.55210643,3.801843318,0.07490977,70.96239828,212.8871948,28.38495931,6.639030612,0.108298353,0.899775409,0.07490977,54.39732576,262.181102
2015-09-24,0.012320968,20.62,0,1.33037694,3.202764977,0.064981969,71.0411142,213.1233426,28.41644568,5.841581633,0.090668389,0.75103353,0.064981969,48.04109278,263.9442894
2015-09-25,0.015396728,20.28,0,1.10864745,2.603686636,0.055054168,71.11983011,213.3594903,28.44793205,5.044132653,0.073038424,0.60229165,0.055054168,41.68485979,265.7286511
2015-09-26,0.03333874,19.94,0,0.88691796,2.004608295,0.045126367,71.19854603,213.5956381,28.47941841,4.246683673,0.05540846,0.453549771,0.045126367,35.32862681,267.5345793
2015-09-27,0.052612915,19.6,0,0.66518847,1.405529954,0.035198567,71.27726195,213.8317858,28.51090478,3.449234694,0.037778495,0.304807891,0.035198567,28.97239382,269.3624734
2015-09-28,0.036919663,19.26,0,0.44345898,0.806451613,0.025270766,71.35597786,214.0679336,28.54239114,2.651785714,0.020148531,0.156066012,0.025270766,22.61616084,271.2127404
2015-09-29,0.044398558,19.15875,0,0.44345898,0.794930876,0.026173293,71.43469378,214.3040813,28.57387751,2.732142857,0.021227916,0.164877955,0.026173293,23.35089586,271.7681235
