time,ShortWave,LongWave,AirTemp,RelHum,Wind,Rain
2016-07-11 09:00,558.9249878,382.8200073,25.54003296,69.76571287,1.209049211,0
2016-07-11 10:00,733.8619995,399.7099915,26.80001221,68.55998441,1.034069652,0
2016-07-11 11:00,834.8930054,399.6900024,27.83001099,67.20836934,1.096585652,0
2016-07-11 12:00,870.4860229,399.6700134,28.86000977,65.80771028,1.181524387,0
2016-07-11 13:00,885.5109863,419.1099854,29.87999878,64.40680911,1.282497773,0
2016-07-11 14:00,846.7089844,419.1000061,30.18999634,63.99688813,1.600156276,0
2016-07-11 15:00,747.8220215,419.1000061,30.51000366,63.54727161,1.952562393,0
2016-07-11 16:00,627.4089966,414.0599976,30.82000122,63.13221231,2.311730992,0
2016-07-11 17:00,431.2380066,414.0700073,29.96999512,68.74397901,2.127768737,0
2016-07-11 18:00,268.4060059,414.0799866,29.11998901,74.78078882,1.94586739,0
2016-07-11 19:00,48.9280014,382.8699951,28.27001343,81.27311129,1.780589782,0
2016-07-11 20:00,0,382.8999939,26.77001343,82.41660289,1.973651467,0
2016-07-11 21:00,0,382.9299927,25.27001343,83.14905466,2.190205527,0
2016-07-11 22:00,0,371.9100037,23.77004395,83.3708761,2.40674063,0
2016-07-11 23:00,0,371.9100037,23.58001099,83.18312353,2.079639326,0
2016-07-12 00:00,0,371.9200134,23.40004883,82.93224222,1.843610583,0
2016-07-12 01:00,0,363.3500061,23.21999512,82.66509211,1.708478813,0
2016-07-12 02:00,0,363.3500061,22.83999023,83.59416426,1.82043949,0
2016-07-12 03:00,0,363.3599854,22.45998535,84.52703922,1.920025999,0
2016-07-12 04:00,0,362.3800049,22.07003174,85.5146067,2.02089092,0
2016-07-12 05:00,0,362.3699951,22.77004395,85.46439392,1.672602771,0
2016-07-12 06:00,92.73600006,362.3500061,23.46004639,85.33615004,1.322308591,0
2016-07-12 07:00,268.6000061,387.3500061,24.15999756,85.03999584,0.990201986,0
2016-07-12 08:00,426.6719971,387.3200073,25.46999512,79.76025655,1.170683553,0
2016-07-12 09:00,598.6740112,387.2999878,26.79003296,74.8043463,1.428635658,0
2016-07-12 10:00,705.4609985,417.2200012,28.1,70.23712454,1.725253572,0
2016-07-12 11:00,802.8579712,417.2099915,28.74001465,67.15605839,2.435774989,0
2016-07-12 12:00,837.2329712,417.2000122,29.37999878,64.21609047,3.166212328,0.0000192
2016-07-12 13:00,545.8099976,443.2000122,30.02001343,61.41389254,3.890822504,0
2016-07-12 14:00,521.8980103,443.2099915,29.30999146,65.05382609,3.707856507,0.024806399
2016-07-12 15:00,460.9150085,443.2200012,28.6,68.9045528,3.555348067,0.316847992
2016-07-12 16:00,354.0209961,427.5799866,27.89000854,72.98061324,3.408460055,0.0007776
2016-07-12 17:00,243.2160034,427.5899963,27.55999146,76.45215608,2.939932012,0.0054528
2016-07-12 18:00,151.1759949,427.5899963,27.24001465,79.98848346,2.467893734,0.0012096
2016-07-12 19:00,33.00799942,417.6199951,26.92000732,83.63398155,1.999124795,0.0002112
2016-07-12 20:00,0,417.6400146,26.17998657,82.37392076,1.95726856,0
2016-07-12 21:00,0,417.6600037,25.43999634,80.84595621,1.91436673,0
2016-07-12 22:00,0,400.6000061,24.70998535,78.98044294,1.875233317,0
2016-07-12 23:00,0,400.6099854,24.17000732,80.59272632,1.85396872,0
2016-07-13 00:00,0,400.6199951,23.6300293,82.23506344,2.423984408,0
2016-07-13 01:00,0,376.5499878,23.09005127,83.90934287,3.291200306,0
2016-07-13 02:00,0,376.5599976,22.68999634,84.4375821,3.188636029,0
2016-07-13 03:00,0,376.5599976,22.30001221,84.89539356,3.090323596,0
2016-07-13 04:00,0,393.5,21.89998779,85.38432633,3.008537877,0
2016-07-13 05:00,0,393.4899902,22.55999146,85.03686927,3.250369255,0
2016-07-13 06:00,74.11199951,393.4700012,23.21999512,84.59692469,3.483102146,0
2016-07-13 07:00,248.9199982,400.0499878,23.87999878,84.07552669,3.728283879,0
2016-07-13 08:00,396.2879944,400.019989,25.23000488,80.76609991,3.674465899,0
2016-07-13 09:00,556.5910034,399.9899902,26.58999023,77.47831965,3.631225731,0
2016-07-13 10:00,716.9819946,422.3099976,27.93999634,74.31560758,3.596845955,0
2016-07-13 11:00,816.2420044,422.2999878,28.65999756,70.35170426,3.640782916,0
2016-07-13 12:00,851.3839722,422.2900085,29.37999878,66.60331669,3.69139532,0
2016-07-13 13:00,551.5739746,433.5599976,30.10003052,63.05803428,3.753664943,0.0019776
2016-07-13 14:00,527.4190063,433.5599976,29.71999512,65.53766778,4.028548165,0.014745601
2016-07-13 15:00,465.7640076,433.5599976,29.33001099,68.1386783,4.294240349,0.002016
2016-07-13 16:00,461.5920105,423.2099915,28.9500061,70.78737387,4.570306563,0
2016-07-13 17:00,316.9309998,423.2099915,28.52001343,74.67738093,3.616863196,0.0000192
2016-07-13 18:00,196.7030029,423.2099915,28.08999023,78.72510955,2.67421024,0
2016-07-13 19:00,48.65599823,386.4400024,27.65999756,82.93519926,1.756416808,0
2016-07-13 20:00,0,386.4700012,26.39998779,83.28199389,2.391505687,0
2016-07-13 21:00,0,386.4899902,25.14000854,83.23680265,3.031517781,0
2016-07-13 22:00,0,375.9100037,23.87999878,82.72626583,3.671648031,0
2016-07-13 23:00,0,375.9100037,23.45998535,83.67368588,3.596108933,0
2016-07-14 00:00,0,375.9200134,23.04000244,84.62102422,3.55005629,0
2016-07-14 01:00,0,372.5499878,22.61998901,85.56727386,3.523662858,0
2016-07-14 02:00,0,372.5599976,22.30999146,85.35037132,3.522399731,0
2016-07-14 03:00,0,372.5700073,22.01000366,85.04588578,3.520355077,0
2016-07-14 04:00,0,357.2999878,21.7000061,84.75760831,3.527506183,0
2016-07-14 05:00,0,357.2799988,22.61000977,82.9965563,3.128609832,0
2016-07-14 06:00,90.73600006,357.269989,23.52001343,81.21008446,2.754087963,0
2016-07-14 07:00,266.5599976,386.1900024,24.42998657,79.40291723,2.434830616,0
2016-07-14 08:00,425.3439941,386.1600037,25.99004517,76.28982365,2.956298375,0
2016-07-14 09:00,598.03302,386.1300049,27.55001221,73.17532728,3.490171908,0
2016-07-14 10:00,718.7709961,419.6900024,29.11004028,70.08985749,4.013290402,0
2016-07-14 11:00,818.5549927,419.6799927,29.9500061,67.32620831,4.165873318,0
2016-07-14 12:00,853.973999,419.6700134,30.79000244,64.68688179,4.3247774,0
2016-07-14 13:00,850.3499756,426.3500061,31.62999878,62.16439354,4.478001855,0.013977601
2016-07-14 14:00,813.1370239,426.3500061,31.64000854,62.21312767,4.471464854,0.0012864
2016-07-14 15:00,718.0029907,426.3500061,31.65999756,62.2268296,4.471207851,0.0012288
2016-07-14 16:00,458.0130005,434.6700134,31.67998657,62.24179373,4.479698802,0.0003456
2016-07-14 17:00,314.2799988,434.6900024,30.65999756,67.50786804,3.922371725,0
2016-07-14 18:00,194.7590027,434.7000122,29.62999878,73.25626345,3.389528121,0
